2026-04-14 15:23:46 | START | Vehicle: 21976 | Direction: 509 | Location: {'lat': 49.085033, 'lon': 16.694576}
2026-04-14 15:35:33 | START | Jármű: 21976 | Vonal: 509 | Cél: Chrlické náměstí
2026-04-14 15:40:05 | END   | Jármű: 21976 | Vonal: 509 | Cél: Chrlické náměstí
2026-04-14 15:40:05 | START | Jármű: 21976 | Vonal: 509 | Cél: Měnín, obch.stř.
2026-04-14 15:51:38 | END   | Jármű: 21976 | Vonal: 509 | Cél: Měnín, obch.stř.
2026-04-14 15:52:08 | START | Jármű: 21976 | Vonal: 509 | Cél: Měnín, obch.stř.
2026-04-14 16:10:08 | START | Jármű: 21976 | Vonal: 509 | Cél: Měnín, obch.stř.
2026-04-14 16:11:38 | END   | Jármű: 21976 | Vonal: 509 | Cél: Měnín, obch.stř.
2026-04-14 16:11:38 | START | Jármű: 21976 | Vonal: 509 | Cél: Chrlické náměstí
2026-04-14 16:22:56 | START | Jármű: 21976 | Vonal: 509 | Cél: Chrlické náměstí
2026-04-14 16:41:01 | END   | Jármű: 21976 | Vonal: 509 | Cél: Chrlické náměstí
2026-04-14 16:41:01 | START | Jármű: 21976 | Vonal: 509 | Cél: Měnín, obch.stř.
2026-04-14 17:12:09 | END   | Jármű: 21976 | Vonal: 509 | Cél: Měnín, obch.stř.
2026-04-14 17:12:09 | START | Jármű: 21976 | Vonal: 509 | Cél: Chrlické náměstí
2026-04-14 17:44:47 | END   | Jármű: 21976 | Vonal: 509 | Cél: Chrlické náměstí
2026-04-14 17:44:47 | START | Jármű: 21976 | Vonal: 509 | Cél: Měnín, obch.stř.
2026-04-14 18:11:53 | END   | Jármű: 21976 | Vonal: 509 | Cél: Měnín, obch.stř.
2026-04-14 18:11:53 | START | Jármű: 21976 | Vonal: 509 | Cél: Chrlické náměstí
