2026-04-14 15:23:46 | START | Vehicle: 1922 | Direction: 2 | Location: {'lat': 49.126644, 'lon': 16.604485}
2026-04-14 15:35:33 | START | Jármű: 1922 | Vonal: 2 | Cél: Stará osada
2026-04-14 16:05:42 | END   | Jármű: 1922 | Vonal: 2 | Cél: Stará osada
2026-04-14 16:05:42 | START | Jármű: 1922 | Vonal: 2 | Cél: Modřice, smyčka
2026-04-14 16:10:08 | START | Jármű: 1922 | Vonal: 2 | Cél: Modřice, smyčka
2026-04-14 16:22:56 | START | Jármű: 1922 | Vonal: 2 | Cél: Modřice, smyčka
2026-04-14 16:56:05 | END   | Jármű: 1922 | Vonal: 2 | Cél: Modřice, smyčka
2026-04-14 16:56:05 | START | Jármű: 1922 | Vonal: 2 | Cél: Stará osada
2026-04-14 17:46:17 | END   | Jármű: 1922 | Vonal: 2 | Cél: Stará osada
2026-04-14 17:46:17 | START | Jármű: 1922 | Vonal: 2 | Cél: Modřice, smyčka
2026-04-14 18:29:27 | END   | Jármű: 1922 | Vonal: 2 | Cél: Modřice, smyčka
2026-04-14 18:29:27 | START | Jármű: 1922 | Vonal: 2 | Cél: Stará osada
