2026-04-14 15:23:46 | START | Vehicle: 21046 | Direction: 807 | Location: {'lat': 48.853905, 'lon': 16.043627}
2026-04-14 15:35:33 | START | Jármű: 21046 | Vonal: 807 | Cél: Přímětice, točna
2026-04-14 15:55:39 | END   | Jármű: 21046 | Vonal: 807 | Cél: Přímětice, točna
2026-04-14 15:55:39 | START | Jármű: 21046 | Vonal: 807 | Cél: Znojmo, Koželužská, u mostu
2026-04-14 16:10:08 | START | Jármű: 21046 | Vonal: 807 | Cél: Znojmo, Koželužská, u mostu
2026-04-14 16:17:40 | END   | Jármű: 21046 | Vonal: 807 | Cél: Znojmo, Koželužská, u mostu
2026-04-14 16:17:40 | START | Jármű: 21046 | Vonal: 807 | Cél: Přímětice, točna
2026-04-14 16:22:56 | START | Jármű: 21046 | Vonal: 807 | Cél: Přímětice, točna
2026-04-14 16:53:04 | END   | Jármű: 21046 | Vonal: 807 | Cél: Přímětice, točna
2026-04-14 16:53:04 | START | Jármű: 21046 | Vonal: 807 | Cél: Znojmo, Koželužská, u mostu
2026-04-14 17:14:09 | END   | Jármű: 21046 | Vonal: 807 | Cél: Znojmo, Koželužská, u mostu
2026-04-14 17:14:09 | START | Jármű: 21046 | Vonal: 807 | Cél: Přímětice, točna
2026-04-14 17:25:12 | END   | Jármű: 21046 | Vonal: 807 | Cél: Přímětice, točna
2026-04-14 17:27:13 | START | Jármű: 21046 | Vonal: 807 | Cél: Přímětice, točna
2026-04-14 17:49:48 | END   | Jármű: 21046 | Vonal: 807 | Cél: Přímětice, točna
2026-04-14 17:49:48 | START | Jármű: 21046 | Vonal: 807 | Cél: Znojmo, Koželužská, u mostu
2026-04-14 18:00:51 | END   | Jármű: 21046 | Vonal: 807 | Cél: Znojmo, Koželužská, u mostu
2026-04-14 18:02:51 | START | Jármű: 21046 | Vonal: 807 | Cél: Znojmo, Koželužská, u mostu
2026-04-14 18:24:26 | END   | Jármű: 21046 | Vonal: 807 | Cél: Znojmo, Koželužská, u mostu
2026-04-14 18:24:26 | START | Jármű: 21046 | Vonal: 807 | Cél: Přímětice, točna
