2026-04-14 15:23:46 | START | Vehicle: 1903 | Direction: 5 | Location: {'lat': 49.216961, 'lon': 16.628174}
2026-04-14 15:35:33 | START | Jármű: 1903 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 15:55:39 | END   | Jármű: 1903 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 15:55:39 | START | Jármű: 1903 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 16:10:08 | START | Jármű: 1903 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 16:22:56 | START | Jármű: 1903 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 16:46:02 | END   | Jármű: 1903 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 16:46:02 | START | Jármű: 1903 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 17:19:41 | END   | Jármű: 1903 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 17:19:41 | START | Jármű: 1903 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 18:07:22 | END   | Jármű: 1903 | Vonal: 5 | Cél: Štefánikova čtvrť
