2026-04-14 15:23:46 | START | Vehicle: 21014 | Direction: 930 | Location: {'lat': 48.87183, 'lon': 17.521017}
2026-04-14 15:35:33 | START | Jármű: 21014 | Vonal: 930 | Cél: Veselí n/M., ž.s.
2026-04-14 16:10:08 | START | Jármű: 21014 | Vonal: 930 | Cél: Veselí n/M., ž.s.
2026-04-14 16:18:40 | END   | Jármű: 21014 | Vonal: 930 | Cél: Veselí n/M., ž.s.
2026-04-14 16:18:40 | START | Jármű: 21014 | Vonal: 930 | Cél: Tasov
2026-04-14 16:22:56 | START | Jármű: 21014 | Vonal: 930 | Cél: Tasov
2026-04-14 16:47:33 | END   | Jármű: 21014 | Vonal: 930 | Cél: Tasov
2026-04-14 16:54:34 | START | Jármű: 21014 | Vonal: 935 | Cél: Velká n/V., záv.
2026-04-14 17:25:42 | END   | Jármű: 21014 | Vonal: 935 | Cél: Velká n/V., záv.
2026-04-14 17:25:42 | START | Jármű: 21014 | Vonal: 935 | Cél: Kuželov, točna
2026-04-14 17:50:18 | END   | Jármű: 21014 | Vonal: 935 | Cél: Kuželov, točna
2026-04-14 17:50:18 | START | Jármű: 21014 | Vonal: 935 | Cél: Velká n/V., záv.
2026-04-14 18:00:51 | END   | Jármű: 21014 | Vonal: 935 | Cél: Velká n/V., záv.
2026-04-14 18:16:54 | START | Jármű: 21014 | Vonal: 935 | Cél: Velká n/V., záv.
