2026-04-14 15:23:46 | START | Vehicle: 21044 | Direction: 819 | Location: {'lat': 48.773369, 'lon': 16.131857}
2026-04-14 15:35:33 | START | Jármű: 21044 | Vonal: 819 | Cél: Znojmo, a.n.
2026-04-14 16:06:12 | END   | Jármű: 21044 | Vonal: 819 | Cél: Znojmo, a.n.
2026-04-14 16:06:12 | START | Jármű: 21044 | Vonal: 820 | Cél: Hevlín, škola
2026-04-14 16:10:08 | START | Jármű: 21044 | Vonal: 820 | Cél: Hevlín, škola
2026-04-14 16:22:56 | START | Jármű: 21044 | Vonal: 820 | Cél: Hevlín, škola
2026-04-14 16:56:05 | END   | Jármű: 21044 | Vonal: 820 | Cél: Hevlín, škola
2026-04-14 16:56:05 | START | Jármű: 21044 | Vonal: 820 | Cél: Znojmo, a.n.
2026-04-14 18:01:51 | END   | Jármű: 21044 | Vonal: 820 | Cél: Znojmo, a.n.
2026-04-14 18:01:51 | START | Jármű: 21044 | Vonal: 820 | Cél: Hevlín, škola
2026-04-14 18:12:23 | END   | Jármű: 21044 | Vonal: 820 | Cél: Hevlín, škola
