2026-04-14 15:23:46 | START | Vehicle: 21228 | Direction: 730 | Location: {'lat': 49.275558, 'lon': 16.990891}
2026-04-14 15:35:33 | START | Jármű: 21228 | Vonal: 730 | Cél: Rousínov, aut.st.
2026-04-14 16:01:11 | END   | Jármű: 21228 | Vonal: 730 | Cél: Rousínov, aut.st.
2026-04-14 16:01:11 | START | Jármű: 21228 | Vonal: 107 | Cél: Brno, ÚAN Zvonařka
2026-04-14 16:10:08 | START | Jármű: 21228 | Vonal: 107 | Cél: Brno, ÚAN Zvonařka
2026-04-14 16:22:56 | START | Jármű: 21228 | Vonal: 107 | Cél: Brno, ÚAN Zvonařka
2026-04-14 16:25:57 | END   | Jármű: 21228 | Vonal: 107 | Cél: Brno, ÚAN Zvonařka
2026-04-14 16:25:57 | START | Jármű: 21228 | Vonal: 107 | Cél: Vyškov, a.n.
2026-04-14 17:35:45 | END   | Jármű: 21228 | Vonal: 107 | Cél: Vyškov, a.n.
2026-04-14 17:35:45 | START | Jármű: 21228 | Vonal: 107 | Cél: Brno, ÚAN Zvonařka
2026-04-14 18:27:27 | END   | Jármű: 21228 | Vonal: 107 | Cél: Brno, ÚAN Zvonařka
2026-04-14 18:27:27 | START | Jármű: 21228 | Vonal: 107 | Cél: Vyškov, a.n.
