2026-04-14 15:23:46 | START | Vehicle: 7022 | Direction: 58 | Location: {'lat': 49.199203, 'lon': 16.662914}
2026-04-14 15:35:33 | START | Jármű: 7022 | Vonal: 58 | Cél: Židenice, nádraží
2026-04-14 15:36:34 | END   | Jármű: 7022 | Vonal: 58 | Cél: Židenice, nádraží
2026-04-14 15:36:34 | START | Jármű: 7022 | Vonal: 58 | Cél: Líšeň, hřbitov
2026-04-14 16:10:08 | START | Jármű: 7022 | Vonal: 58 | Cél: Líšeň, hřbitov
2026-04-14 16:18:10 | END   | Jármű: 7022 | Vonal: 58 | Cél: Líšeň, hřbitov
2026-04-14 16:18:10 | START | Jármű: 7022 | Vonal: 58 | Cél: Židenice, nádraží
2026-04-14 16:22:56 | START | Jármű: 7022 | Vonal: 58 | Cél: Židenice, nádraží
2026-04-14 16:50:03 | END   | Jármű: 7022 | Vonal: 58 | Cél: Židenice, nádraží
2026-04-14 16:50:03 | START | Jármű: 7022 | Vonal: 58 | Cél: Líšeň, hřbitov
2026-04-14 17:26:43 | END   | Jármű: 7022 | Vonal: 58 | Cél: Líšeň, hřbitov
2026-04-14 17:26:43 | START | Jármű: 7022 | Vonal: 58 | Cél: Židenice, nádraží
2026-04-14 18:26:27 | END   | Jármű: 7022 | Vonal: 58 | Cél: Židenice, nádraží
2026-04-14 18:26:27 | START | Jármű: 7022 | Vonal: 58 | Cél: Líšeň, hřbitov
