2026-04-14 15:23:46 | START | Vehicle: 1781 | Direction: 3 | Location: {'lat': 49.202717, 'lon': 16.64139}
2026-04-14 15:35:33 | START | Jármű: 1781 | Vonal: 3 | Cél: Bystrc, Ečerova
2026-04-14 16:06:43 | END   | Jármű: 1781 | Vonal: 3 | Cél: Bystrc, Ečerova
2026-04-14 16:06:43 | START | Jármű: 1781 | Vonal: 3 | Cél: Stará osada
2026-04-14 16:10:08 | START | Jármű: 1781 | Vonal: 3 | Cél: Stará osada
2026-04-14 16:22:56 | START | Jármű: 1781 | Vonal: 3 | Cél: Stará osada
2026-04-14 16:47:02 | END   | Jármű: 1781 | Vonal: 3 | Cél: Stará osada
2026-04-14 16:47:02 | START | Jármű: 1781 | Vonal: 3 | Cél: Bystrc, Ečerova
2026-04-14 17:40:46 | END   | Jármű: 1781 | Vonal: 3 | Cél: Bystrc, Ečerova
2026-04-14 17:40:46 | START | Jármű: 1781 | Vonal: 3 | Cél: Stará osada
2026-04-14 18:23:56 | END   | Jármű: 1781 | Vonal: 3 | Cél: Stará osada
2026-04-14 18:23:56 | START | Jármű: 1781 | Vonal: 3 | Cél: Bystrc, Ečerova
