2026-04-14 15:23:46 | START | Vehicle: 21438 | Direction: 816 | Location: {'lat': 48.868858, 'lon': 16.031986}
2026-04-14 15:35:33 | START | Jármű: 21438 | Vonal: 816 | Cél: Vranov n/D., Zám.h.
2026-04-14 15:45:06 | END   | Jármű: 21438 | Vonal: 816 | Cél: Vranov n/D., Zám.h.
2026-04-14 15:55:39 | START | Jármű: 21438 | Vonal: 816 | Cél: Vranov n/D., Zám.h.
2026-04-14 16:10:08 | START | Jármű: 21438 | Vonal: 816 | Cél: Vranov n/D., Zám.h.
2026-04-14 16:22:56 | START | Jármű: 21438 | Vonal: 816 | Cél: Vranov n/D., Zám.h.
2026-04-14 16:38:00 | END   | Jármű: 21438 | Vonal: 816 | Cél: Vranov n/D., Zám.h.
2026-04-14 16:38:00 | START | Jármű: 21438 | Vonal: 831 | Cél: Uherčice, u parku
2026-04-14 16:49:33 | END   | Jármű: 21438 | Vonal: 831 | Cél: Uherčice, u parku
2026-04-14 17:31:14 | START | Jármű: 21438 | Vonal: 831 | Cél: Uherčice, u parku
2026-04-14 18:09:53 | END   | Jármű: 21438 | Vonal: 831 | Cél: Uherčice, u parku
