2026-04-14 15:23:46 | START | Vehicle: 21175 | Direction: 911 | Location: {'lat': 48.924255, 'lon': 17.341055}
2026-04-14 15:35:33 | START | Jármű: 21175 | Vonal: 911 | Cél: Hodonín, a.n.
2026-04-14 16:09:13 | END   | Jármű: 21175 | Vonal: 911 | Cél: Hodonín, a.n.
2026-04-14 16:09:13 | START | Jármű: 21175 | Vonal: 911 | Cél: Strážnice, aut. st.
2026-04-14 16:10:08 | START | Jármű: 21175 | Vonal: 911 | Cél: Strážnice, aut. st.
2026-04-14 16:21:41 | END   | Jármű: 21175 | Vonal: 911 | Cél: Strážnice, aut. st.
2026-04-14 16:48:03 | START | Jármű: 21175 | Vonal: 911 | Cél: Strážnice, aut. st.
2026-04-14 17:30:44 | END   | Jármű: 21175 | Vonal: 911 | Cél: Strážnice, aut. st.
2026-04-14 17:30:44 | START | Jármű: 21175 | Vonal: 931 | Cél: Veselí n/M., ž.s.
2026-04-14 18:13:24 | END   | Jármű: 21175 | Vonal: 931 | Cél: Veselí n/M., ž.s.
2026-04-14 18:13:24 | START | Jármű: 21175 | Vonal: 910 | Cél: Hodonín, a.n.
