2026-04-14 15:23:46 | START | Vehicle: 1911 | Direction: 2 | Location: {'lat': 49.128086, 'lon': 16.603745}
2026-04-14 15:35:33 | START | Jármű: 1911 | Vonal: 2 | Cél: Stará osada
2026-04-14 16:01:41 | END   | Jármű: 1911 | Vonal: 2 | Cél: Stará osada
2026-04-14 16:01:41 | START | Jármű: 1911 | Vonal: 2 | Cél: Modřice, smyčka
2026-04-14 16:10:08 | START | Jármű: 1911 | Vonal: 2 | Cél: Modřice, smyčka
2026-04-14 16:22:56 | START | Jármű: 1911 | Vonal: 2 | Cél: Modřice, smyčka
2026-04-14 16:49:33 | END   | Jármű: 1911 | Vonal: 2 | Cél: Modřice, smyčka
2026-04-14 16:49:33 | START | Jármű: 1911 | Vonal: 2 | Cél: Stará osada
2026-04-14 17:38:45 | END   | Jármű: 1911 | Vonal: 2 | Cél: Stará osada
2026-04-14 17:38:45 | START | Jármű: 1911 | Vonal: 2 | Cél: Modřice, smyčka
2026-04-14 18:22:56 | END   | Jármű: 1911 | Vonal: 2 | Cél: Modřice, smyčka
2026-04-14 18:22:56 | START | Jármű: 1911 | Vonal: 2 | Cél: Stará osada
