2026-04-14 15:23:46 | START | Vehicle: 1205 | Direction: 5 | Location: {'lat': 49.199852, 'lon': 16.610489}
2026-04-14 15:35:33 | START | Jármű: 1205 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 15:45:36 | END   | Jármű: 1205 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 15:45:36 | START | Jármű: 1205 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 16:10:08 | START | Jármű: 1205 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 16:22:56 | START | Jármű: 1205 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 16:30:28 | END   | Jármű: 1205 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 16:30:28 | START | Jármű: 1205 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 17:04:07 | END   | Jármű: 1205 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 17:04:07 | START | Jármű: 1205 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 17:54:19 | END   | Jármű: 1205 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 17:54:19 | START | Jármű: 1205 | Vonal: 5 | Cél: ARENA BRNO
