2026-04-14 15:23:46 | START | Vehicle: 7087 | Direction: 58 | Location: {'lat': 49.217449, 'lon': 16.703011}
2026-04-14 15:35:33 | START | Jármű: 7087 | Vonal: 58 | Cél: Židenice, nádraží
2026-04-14 15:49:07 | END   | Jármű: 7087 | Vonal: 58 | Cél: Židenice, nádraží
2026-04-14 15:49:07 | START | Jármű: 7087 | Vonal: 58 | Cél: Líšeň, hřbitov
2026-04-14 16:10:08 | START | Jármű: 7087 | Vonal: 58 | Cél: Líšeň, hřbitov
2026-04-14 16:22:56 | START | Jármű: 7087 | Vonal: 58 | Cél: Líšeň, hřbitov
2026-04-14 16:24:26 | END   | Jármű: 7087 | Vonal: 58 | Cél: Líšeň, hřbitov
2026-04-14 16:24:26 | START | Jármű: 7087 | Vonal: 58 | Cél: Židenice, nádraží
2026-04-14 17:02:36 | END   | Jármű: 7087 | Vonal: 58 | Cél: Židenice, nádraží
2026-04-14 17:02:36 | START | Jármű: 7087 | Vonal: E75 | Cél: Areál Slatina
2026-04-14 17:34:44 | END   | Jármű: 7087 | Vonal: E75 | Cél: Areál Slatina
2026-04-14 17:34:44 | START | Jármű: 7087 | Vonal: E75 | Cél: Židenice, nádraží
2026-04-14 17:59:50 | END   | Jármű: 7087 | Vonal: E75 | Cél: Židenice, nádraží
2026-04-14 17:59:50 | START | Jármű: 7087 | Vonal: 58 | Cél: Líšeň, hřbitov
