2026-04-14 15:23:46 | START | Vehicle: 1779 | Direction: 8 | Location: {'lat': 49.197918, 'lon': 16.66482}
2026-04-14 15:35:33 | START | Jármű: 1779 | Vonal: 8 | Cél: Nemocnice Bohunice
2026-04-14 16:10:08 | START | Jármű: 1779 | Vonal: 8 | Cél: Nemocnice Bohunice
2026-04-14 16:11:08 | END   | Jármű: 1779 | Vonal: 8 | Cél: Nemocnice Bohunice
2026-04-14 16:11:08 | START | Jármű: 1779 | Vonal: 8 | Cél: Líšeň, Mifkova
2026-04-14 16:22:56 | START | Jármű: 1779 | Vonal: 8 | Cél: Líšeň, Mifkova
2026-04-14 16:53:34 | END   | Jármű: 1779 | Vonal: 8 | Cél: Líšeň, Mifkova
2026-04-14 16:53:34 | START | Jármű: 1779 | Vonal: 8 | Cél: Geislerova
2026-04-14 17:11:39 | END   | Jármű: 1779 | Vonal: 8 | Cél: Geislerova
2026-04-14 17:11:39 | START | Jármű: 1779 | Vonal: 9 | Cél: Čertova rokle
2026-04-14 17:40:16 | END   | Jármű: 1779 | Vonal: 9 | Cél: Čertova rokle
2026-04-14 17:40:16 | START | Jármű: 1779 | Vonal: 9 | Cél: Juliánov
