2026-04-14 15:23:46 | START | Vehicle: 21610 | Direction: 312 | Location: {'lat': 49.300533, 'lon': 16.534126}
2026-04-14 15:35:33 | START | Jármű: 21610 | Vonal: 312 | Cél: Tišnov, žel.st.
2026-04-14 16:10:08 | START | Jármű: 21610 | Vonal: 312 | Cél: Tišnov, žel.st.
2026-04-14 16:22:41 | END   | Jármű: 21610 | Vonal: 312 | Cél: Tišnov, žel.st.
2026-04-14 16:22:41 | START | Jármű: 21610 | Vonal: 312 | Cél: Kuřim, TE
2026-04-14 16:22:56 | START | Jármű: 21610 | Vonal: 312 | Cél: Kuřim, TE
2026-04-14 16:34:29 | END   | Jármű: 21610 | Vonal: 312 | Cél: Kuřim, TE
2026-04-14 16:36:30 | START | Jármű: 21610 | Vonal: 312 | Cél: Kuřim, TE
2026-04-14 17:42:46 | END   | Jármű: 21610 | Vonal: 312 | Cél: Kuřim, TE
2026-04-14 17:42:46 | START | Jármű: 21610 | Vonal: 312 | Cél: Lažánky
2026-04-14 18:26:27 | END   | Jármű: 21610 | Vonal: 312 | Cél: Lažánky
