2026-04-14 15:23:46 | START | Vehicle: 1217 | Direction: 12 | Location: {'lat': 49.220028, 'lon': 16.586279}
2026-04-14 15:35:33 | START | Jármű: 1217 | Vonal: 12 | Cél: Komárov
2026-04-14 15:51:08 | END   | Jármű: 1217 | Vonal: 12 | Cél: Komárov
2026-04-14 15:51:08 | START | Jármű: 1217 | Vonal: 12 | Cél: Technologický park
2026-04-14 16:10:08 | START | Jármű: 1217 | Vonal: 12 | Cél: Technologický park
2026-04-14 16:22:56 | START | Jármű: 1217 | Vonal: 12 | Cél: Technologický park
2026-04-14 16:27:57 | END   | Jármű: 1217 | Vonal: 12 | Cél: Technologický park
2026-04-14 16:27:57 | START | Jármű: 1217 | Vonal: 12 | Cél: Komárov
2026-04-14 17:13:09 | END   | Jármű: 1217 | Vonal: 12 | Cél: Komárov
2026-04-14 17:13:09 | START | Jármű: 1217 | Vonal: 12 | Cél: Technologický park
2026-04-14 17:54:19 | END   | Jármű: 1217 | Vonal: 12 | Cél: Technologický park
2026-04-14 17:54:19 | START | Jármű: 1217 | Vonal: 12 | Cél: ARENA BRNO
