2026-04-14 15:23:46 | START | Vehicle: 21395 | Direction: 215 | Location: {'lat': 49.295792, 'lon': 16.66313}
2026-04-14 15:35:33 | START | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
2026-04-14 15:42:36 | END   | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
2026-04-14 15:46:37 | START | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
2026-04-14 16:09:43 | END   | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
2026-04-14 16:09:43 | START | Jármű: 21395 | Vonal: 215 | Cél: Adamov III, točna
2026-04-14 16:10:08 | START | Jármű: 21395 | Vonal: 215 | Cél: Adamov III, točna
2026-04-14 16:22:56 | START | Jármű: 21395 | Vonal: 215 | Cél: Adamov III, točna
2026-04-14 16:30:58 | END   | Jármű: 21395 | Vonal: 215 | Cél: Adamov III, točna
2026-04-14 16:30:58 | START | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
2026-04-14 16:42:01 | END   | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
2026-04-14 16:46:32 | START | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
2026-04-14 17:01:06 | END   | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
2026-04-14 17:01:06 | START | Jármű: 21395 | Vonal: 215 | Cél: Adamov III, točna
2026-04-14 17:11:39 | END   | Jármű: 21395 | Vonal: 215 | Cél: Adamov III, točna
2026-04-14 17:12:09 | START | Jármű: 21395 | Vonal: 215 | Cél: Adamov III, točna
2026-04-14 17:30:13 | END   | Jármű: 21395 | Vonal: 215 | Cél: Adamov III, točna
2026-04-14 17:30:13 | START | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
2026-04-14 17:40:46 | END   | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
2026-04-14 17:46:47 | START | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
2026-04-14 18:08:22 | END   | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
2026-04-14 18:08:22 | START | Jármű: 21395 | Vonal: 215 | Cél: Adamov III, točna
2026-04-14 18:28:27 | END   | Jármű: 21395 | Vonal: 215 | Cél: Adamov III, točna
2026-04-14 18:28:27 | START | Jármű: 21395 | Vonal: 215 | Cél: Horka, točna
