2026-04-14 15:23:46 | START | Vehicle: 1775 | Direction: 9 | Location: {'lat': 49.219791, 'lon': 16.619247}
2026-04-14 15:35:33 | START | Jármű: 1775 | Vonal: 9 | Cél: Juliánov
2026-04-14 16:08:43 | END   | Jármű: 1775 | Vonal: 9 | Cél: Juliánov
2026-04-14 16:08:43 | START | Jármű: 1775 | Vonal: 9 | Cél: Čertova rokle
2026-04-14 16:10:08 | START | Jármű: 1775 | Vonal: 9 | Cél: Čertova rokle
2026-04-14 16:22:56 | START | Jármű: 1775 | Vonal: 9 | Cél: Čertova rokle
2026-04-14 16:46:32 | END   | Jármű: 1775 | Vonal: 9 | Cél: Čertova rokle
2026-04-14 16:46:32 | START | Jármű: 1775 | Vonal: 9 | Cél: Juliánov
2026-04-14 17:33:44 | END   | Jármű: 1775 | Vonal: 9 | Cél: Juliánov
2026-04-14 17:33:44 | START | Jármű: 1775 | Vonal: 9 | Cél: Čertova rokle
2026-04-14 18:24:56 | END   | Jármű: 1775 | Vonal: 9 | Cél: Čertova rokle
2026-04-14 18:24:56 | START | Jármű: 1775 | Vonal: 9 | Cél: Juliánov
