2026-04-14 15:23:46 | START | Vehicle: 21013 | Direction: 107 | Location: {'lat': 49.189754, 'lon': 16.630936}
2026-04-14 15:35:33 | START | Jármű: 21013 | Vonal: 107 | Cél: Vyškov, a.n.
2026-04-14 16:10:08 | START | Jármű: 21013 | Vonal: 107 | Cél: Vyškov, a.n.
2026-04-14 16:22:56 | START | Jármű: 21013 | Vonal: 107 | Cél: Vyškov, a.n.
2026-04-14 16:53:04 | END   | Jármű: 21013 | Vonal: 107 | Cél: Vyškov, a.n.
2026-04-14 16:53:04 | START | Jármű: 21013 | Vonal: 107 | Cél: Brno, ÚAN Zvonařka
2026-04-14 17:05:07 | END   | Jármű: 21013 | Vonal: 107 | Cél: Brno, ÚAN Zvonařka
2026-04-14 17:13:09 | START | Jármű: 21013 | Vonal: 107 | Cél: Brno, ÚAN Zvonařka
2026-04-14 17:59:50 | END   | Jármű: 21013 | Vonal: 107 | Cél: Brno, ÚAN Zvonařka
2026-04-14 17:59:50 | START | Jármű: 21013 | Vonal: 107 | Cél: Vyškov, a.n.
2026-04-14 18:14:54 | END   | Jármű: 21013 | Vonal: 107 | Cél: Vyškov, a.n.
2026-04-14 18:15:24 | START | Jármű: 21013 | Vonal: 107 | Cél: Vyškov, a.n.
