2026-04-14 15:23:46 | START | Vehicle: 7712 | Direction: 41 | Location: {'lat': 49.230202, 'lon': 16.594864}
2026-04-14 15:35:33 | START | Jármű: 7712 | Vonal: 41 | Cél: Globus
2026-04-14 15:52:08 | END   | Jármű: 7712 | Vonal: 41 | Cél: Globus
2026-04-14 15:52:08 | START | Jármű: 7712 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 16:10:08 | START | Jármű: 7712 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 16:22:56 | START | Jármű: 7712 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 16:32:59 | END   | Jármű: 7712 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 16:32:59 | START | Jármű: 7712 | Vonal: 41 | Cél: Mácova
2026-04-14 17:05:07 | END   | Jármű: 7712 | Vonal: 41 | Cél: Mácova
2026-04-14 17:05:07 | START | Jármű: 7712 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 17:21:41 | END   | Jármű: 7712 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 17:21:41 | START | Jármű: 7712 | Vonal: 41 | Cél: Mácova
2026-04-14 17:55:49 | END   | Jármű: 7712 | Vonal: 41 | Cél: Mácova
2026-04-14 17:55:49 | START | Jármű: 7712 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 18:11:23 | END   | Jármű: 7712 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 18:11:23 | START | Jármű: 7712 | Vonal: 41 | Cél: Mácova
