2026-04-14 15:23:46 | START | Vehicle: 1858 | Direction: 4 | Location: {'lat': 49.202278, 'lon': 16.581779}
2026-04-14 15:35:33 | START | Jármű: 1858 | Vonal: 4 | Cél: Obřany, Babická
2026-04-14 16:02:11 | END   | Jármű: 1858 | Vonal: 4 | Cél: Obřany, Babická
2026-04-14 16:02:11 | START | Jármű: 1858 | Vonal: 4 | Cél: Náměstí Míru
2026-04-14 16:10:08 | START | Jármű: 1858 | Vonal: 4 | Cél: Náměstí Míru
2026-04-14 16:22:56 | START | Jármű: 1858 | Vonal: 4 | Cél: Náměstí Míru
2026-04-14 16:45:02 | END   | Jármű: 1858 | Vonal: 4 | Cél: Náměstí Míru
2026-04-14 16:45:02 | START | Jármű: 1858 | Vonal: 4 | Cél: Obřany, Babická
2026-04-14 17:24:12 | END   | Jármű: 1858 | Vonal: 4 | Cél: Obřany, Babická
2026-04-14 17:24:12 | START | Jármű: 1858 | Vonal: 4 | Cél: Náměstí Míru
2026-04-14 18:21:56 | END   | Jármű: 1858 | Vonal: 4 | Cél: Náměstí Míru
2026-04-14 18:21:56 | START | Jármű: 1858 | Vonal: 4 | Cél: Obřany, Babická
