2026-04-14 15:23:46 | START | Vehicle: 1920 | Direction: 5 | Location: {'lat': 49.164486, 'lon': 16.598518}
2026-04-14 15:35:33 | START | Jármű: 1920 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 16:01:11 | END   | Jármű: 1920 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 16:01:11 | START | Jármű: 1920 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 16:10:08 | START | Jármű: 1920 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 16:22:56 | START | Jármű: 1920 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 16:34:29 | END   | Jármű: 1920 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 16:34:29 | START | Jármű: 1920 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 17:20:41 | END   | Jármű: 1920 | Vonal: 5 | Cél: Štefánikova čtvrť
2026-04-14 17:20:41 | START | Jármű: 1920 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 18:04:21 | END   | Jármű: 1920 | Vonal: 5 | Cél: Ústř. hřbitov - smyčka
2026-04-14 18:04:21 | START | Jármű: 1920 | Vonal: 5 | Cél: Štefánikova čtvrť
