2026-04-14 15:23:46 | START | Vehicle: 1127 | Direction: 12 | Location: {'lat': 49.205826, 'lon': 16.595003}
2026-04-14 15:35:33 | START | Jármű: 1127 | Vonal: 12 | Cél: Komárov
2026-04-14 15:45:36 | END   | Jármű: 1127 | Vonal: 12 | Cél: Komárov
2026-04-14 15:45:36 | START | Jármű: 1127 | Vonal: 12 | Cél: Technologický park
2026-04-14 16:10:08 | START | Jármű: 1127 | Vonal: 12 | Cél: Technologický park
2026-04-14 16:21:41 | END   | Jármű: 1127 | Vonal: 12 | Cél: Technologický park
2026-04-14 16:21:41 | START | Jármű: 1127 | Vonal: 12 | Cél: Komárov
2026-04-14 16:22:56 | START | Jármű: 1127 | Vonal: 12 | Cél: Komárov
2026-04-14 17:05:07 | END   | Jármű: 1127 | Vonal: 12 | Cél: Komárov
2026-04-14 17:05:07 | START | Jármű: 1127 | Vonal: 12 | Cél: Technologický park
2026-04-14 17:45:47 | END   | Jármű: 1127 | Vonal: 12 | Cél: Technologický park
2026-04-14 17:45:47 | START | Jármű: 1127 | Vonal: 12 | Cél: Komárov
2026-04-14 18:30:28 | END   | Jármű: 1127 | Vonal: 12 | Cél: Komárov
2026-04-14 18:30:28 | START | Jármű: 1127 | Vonal: 12 | Cél: Technologický park
