2026-04-14 15:23:46 | START | Vehicle: 7701 | Direction: 41 | Location: {'lat': 49.261116, 'lon': 16.571419}
2026-04-14 15:35:33 | START | Jármű: 7701 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 15:44:06 | END   | Jármű: 7701 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 15:44:06 | START | Jármű: 7701 | Vonal: 41 | Cél: Globus
2026-04-14 16:10:08 | START | Jármű: 7701 | Vonal: 41 | Cél: Globus
2026-04-14 16:22:56 | START | Jármű: 7701 | Vonal: 41 | Cél: Globus
2026-04-14 16:23:56 | END   | Jármű: 7701 | Vonal: 41 | Cél: Globus
2026-04-14 16:23:56 | START | Jármű: 7701 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 17:02:36 | END   | Jármű: 7701 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 17:02:36 | START | Jármű: 7701 | Vonal: 41 | Cél: Mácova
2026-04-14 17:34:44 | END   | Jármű: 7701 | Vonal: 41 | Cél: Mácova
2026-04-14 17:34:44 | START | Jármű: 7701 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 17:52:49 | END   | Jármű: 7701 | Vonal: 41 | Cél: Královo Pole, nádraží
2026-04-14 17:52:49 | START | Jármű: 7701 | Vonal: 41 | Cél: Globus
2026-04-14 18:22:56 | END   | Jármű: 7701 | Vonal: 41 | Cél: Globus
2026-04-14 18:22:56 | START | Jármű: 7701 | Vonal: 41 | Cél: Královo Pole, nádraží
