2026-04-14 15:23:46 | START | Vehicle: 1776 | Direction: 9 | Location: {'lat': 49.192089, 'lon': 16.63361}
2026-04-14 15:35:33 | START | Jármű: 1776 | Vonal: 9 | Cél: Čertova rokle
2026-04-14 15:48:07 | END   | Jármű: 1776 | Vonal: 9 | Cél: Čertova rokle
2026-04-14 15:48:07 | START | Jármű: 1776 | Vonal: 9 | Cél: Juliánov
2026-04-14 16:10:08 | START | Jármű: 1776 | Vonal: 9 | Cél: Juliánov
2026-04-14 16:22:56 | START | Jármű: 1776 | Vonal: 9 | Cél: Juliánov
2026-04-14 16:36:30 | END   | Jármű: 1776 | Vonal: 9 | Cél: Juliánov
2026-04-14 16:36:30 | START | Jármű: 1776 | Vonal: 9 | Cél: Čertova rokle
2026-04-14 17:11:39 | END   | Jármű: 1776 | Vonal: 9 | Cél: Čertova rokle
2026-04-14 17:11:39 | START | Jármű: 1776 | Vonal: 9 | Cél: Juliánov
2026-04-14 18:05:22 | END   | Jármű: 1776 | Vonal: 9 | Cél: Juliánov
2026-04-14 18:05:22 | START | Jármű: 1776 | Vonal: 9 | Cél: Čertova rokle
