2026-03-30 11:41:23 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 11:46:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 11:52:23 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 11:57:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 12:03:23 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 12:08:23 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 12:13:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 12:20:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 12:25:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 12:30:54 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 12:36:23 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 12:41:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 12:49:23 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 12:54:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 12:59:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 13:04:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 13:10:23 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 13:15:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 13:20:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 13:26:23 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 13:31:23 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 13:36:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 13:41:53 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 13:47:23 - ID 30107 - Vonal 301 - Kunštát, nám.
2026-03-30 13:52:53 - ID 30107 - Vonal 301 - Královo Pole, nádraží
2026-03-30 14:14:53 - ID 30107 - Vonal 301 - Královo Pole, nádraží
2026-03-30 14:20:23 - ID 30107 - Vonal 301 - Královo Pole, nádraží
2026-03-30 14:25:53 - ID 30107 - Vonal 301 - Královo Pole, nádraží
2026-03-30 14:31:24 - ID 30107 - Vonal 301 - Královo Pole, nádraží
2026-03-30 14:36:53 - ID 30107 - Vonal 301 - Královo Pole, nádraží
2026-03-30 14:42:24 - ID 30107 - Vonal 301 - Královo Pole, nádraží
2026-03-30 14:47:53 - ID 30107 - Vonal 301 - Královo Pole, nádraží
